customer_id,account_created_at,typical_amount_inr,typical_payment_method,primary_device_id,primary_ip,billing_state,risk_segment
cust_004630,2025-08-06T00:00:00,110.4,netbanking,dev_016244,117.189.167.147,Gujarat,low_risk
cust_004631,2025-09-10T00:00:00,555.01,upi,dev_018773,103.8.160.163,Delhi,low_risk
cust_004632,2025-12-13T00:00:00,315.31,card,dev_001326,122.157.69.114,West Bengal,high_risk
cust_004633,2025-09-25T00:00:00,272.94,upi,dev_000219,223.52.199.111,Uttar Pradesh,low_risk
cust_004634,2026-01-26T00:00:00,3003.92,card,dev_000288,117.109.175.89,West Bengal,low_risk
cust_004635,2025-08-26T00:00:00,656.69,upi,dev_015858,223.205.80.148,Karnataka,standard
cust_004636,2025-10-30T00:00:00,268.91,netbanking,dev_004534,106.250.158.198,Telangana,low_risk
cust_004637,2025-10-21T00:00:00,515.81,card,dev_017583,157.111.104.31,Telangana,low_risk
cust_004638,2025-08-27T00:00:00,3147.98,upi,dev_014390,157.52.106.120,Uttar Pradesh,standard
cust_004639,2025-10-16T00:00:00,695.53,upi,dev_020597,103.149.156.94,West Bengal,low_risk
cust_004640,2025-12-05T00:00:00,215.97,upi,dev_020085,223.52.202.148,Karnataka,low_risk
cust_004641,2026-05-16T00:00:00,2782.27,upi,dev_013943,223.196.164.55,Maharashtra,low_risk
cust_004642,2026-01-02T00:00:00,1011.74,upi,dev_005085,157.138.212.136,Rajasthan,standard
cust_004643,2025-12-18T00:00:00,1194.57,netbanking,dev_011319,49.157.105.94,Telangana,low_risk
cust_004644,2025-07-22T00:00:00,640.78,card,dev_010797,103.39.216.221,Maharashtra,low_risk
cust_004645,2025-10-17T00:00:00,648.65,upi,dev_008183,223.18.219.25,Tamil Nadu,low_risk
cust_004646,2025-11-18T00:00:00,1082.99,card,dev_000943,117.93.227.251,Tamil Nadu,low_risk
cust_004647,2025-06-26T00:00:00,1048.86,upi,dev_019336,103.233.44.5,Tamil Nadu,low_risk
cust_004648,2025-10-08T00:00:00,632.0,card,dev_014029,223.69.38.81,Gujarat,low_risk
cust_004649,2026-04-07T00:00:00,479.51,upi,dev_013815,182.138.63.6,Delhi,low_risk
cust_004650,2025-11-04T00:00:00,1234.5,upi,dev_006981,106.30.146.174,West Bengal,low_risk
cust_004651,2025-09-04T00:00:00,1138.82,card,dev_018699,103.70.136.46,Karnataka,low_risk
cust_004652,2026-03-03T00:00:00,367.85,upi,dev_006914,49.88.76.198,Maharashtra,low_risk
cust_004653,2025-10-14T00:00:00,785.08,upi,dev_009328,122.62.45.222,Maharashtra,standard
cust_004654,2025-07-02T00:00:00,552.65,upi,dev_002655,223.157.74.42,Gujarat,low_risk
cust_004655,2026-02-18T00:00:00,173.57,card,dev_009589,182.17.149.33,West Bengal,low_risk
cust_004656,2025-08-31T00:00:00,127.43,upi,dev_021631,122.199.251.207,Gujarat,low_risk
cust_004657,2025-10-11T00:00:00,484.48,upi,dev_014647,106.142.171.108,Telangana,low_risk
cust_004658,2025-05-26T00:00:00,201.65,upi,dev_007565,223.123.243.116,Tamil Nadu,low_risk
cust_004659,2025-05-24T00:00:00,1458.95,card,dev_019905,157.195.67.42,Uttar Pradesh,low_risk
cust_004660,2026-04-18T00:00:00,469.48,upi,dev_014652,223.244.232.63,Kerala,low_risk
cust_004661,2025-11-04T00:00:00,699.51,upi,dev_011844,106.200.36.192,West Bengal,low_risk
cust_004662,2025-08-17T00:00:00,3757.45,upi,dev_017260,157.219.120.152,Gujarat,low_risk
cust_004663,2026-03-01T00:00:00,389.56,card,dev_001997,103.139.2.115,Karnataka,low_risk
cust_004664,2026-04-22T00:00:00,443.1,upi,dev_017689,106.70.55.12,Maharashtra,standard
cust_004665,2026-04-22T00:00:00,1582.48,card,dev_008691,49.249.115.28,Uttar Pradesh,low_risk
cust_004666,2025-10-03T00:00:00,637.32,upi,dev_013013,117.187.104.82,Kerala,low_risk
cust_004667,2025-07-02T00:00:00,1270.46,card,dev_000160,157.54.184.64,Kerala,low_risk
cust_004668,2025-06-18T00:00:00,574.85,card,dev_014135,117.253.221.250,Uttar Pradesh,low_risk
cust_004669,2025-09-19T00:00:00,964.66,netbanking,dev_008343,49.233.35.132,Karnataka,low_risk
cust_004670,2025-10-03T00:00:00,1461.04,upi,dev_014204,49.239.163.56,Telangana,low_risk
cust_004671,2026-02-24T00:00:00,1416.26,netbanking,dev_016795,157.109.163.100,West Bengal,low_risk
cust_004672,2026-01-26T00:00:00,401.62,upi,dev_018711,223.253.133.189,Uttar Pradesh,low_risk
cust_004673,2025-06-20T00:00:00,146.49,upi,dev_009603,49.29.129.217,Kerala,low_risk
cust_004674,2025-07-09T00:00:00,345.5,upi,dev_012864,122.130.217.130,Telangana,low_risk
cust_004675,2025-07-11T00:00:00,421.23,card,dev_006793,117.137.129.115,Telangana,low_risk
cust_004676,2025-06-23T00:00:00,1171.67,card,dev_009889,49.1.173.154,Maharashtra,low_risk
cust_004677,2026-01-06T00:00:00,858.85,card,dev_003399,103.196.207.85,Karnataka,standard
cust_004678,2026-04-30T00:00:00,1110.29,netbanking,dev_010045,223.105.2.56,Telangana,low_risk
cust_004679,2025-07-04T00:00:00,1188.66,upi,dev_003943,103.183.123.163,Kerala,standard
cust_004680,2026-01-09T00:00:00,855.74,upi,dev_016890,117.141.244.92,Tamil Nadu,high_risk
cust_004681,2025-08-09T00:00:00,622.95,upi,dev_003712,182.17.4.193,Maharashtra,low_risk
cust_004682,2026-03-03T00:00:00,452.28,card,dev_007957,49.253.94.53,Tamil Nadu,low_risk
cust_004683,2025-10-30T00:00:00,353.91,upi,dev_021771,103.182.38.182,Telangana,low_risk
cust_004684,2026-03-09T00:00:00,677.53,upi,dev_008795,122.14.115.99,Karnataka,low_risk
cust_004685,2026-01-22T00:00:00,396.63,upi,dev_008142,223.72.44.242,Uttar Pradesh,low_risk
cust_004686,2026-01-18T00:00:00,433.58,upi,dev_006753,103.65.54.199,Telangana,low_risk
cust_004687,2025-07-07T00:00:00,791.85,upi,dev_019218,106.4.14.142,Kerala,low_risk
cust_004688,2025-10-08T00:00:00,675.78,card,dev_007808,106.232.25.115,Maharashtra,low_risk
cust_004689,2025-10-31T00:00:00,255.93,upi,dev_007782,117.251.253.135,Delhi,low_risk
cust_004690,2026-01-23T00:00:00,164.0,card,dev_013877,223.142.215.28,Rajasthan,low_risk
cust_004691,2025-06-12T00:00:00,381.49,card,dev_004917,157.238.82.105,Kerala,low_risk
cust_004692,2026-01-13T00:00:00,1355.65,netbanking,dev_021725,103.109.23.203,Kerala,low_risk
cust_004693,2025-06-30T00:00:00,687.31,card,dev_018385,122.34.83.81,Karnataka,low_risk
cust_004694,2025-05-09T00:00:00,1127.47,card,dev_003267,106.131.108.82,Maharashtra,low_risk
cust_004695,2025-10-05T00:00:00,775.18,card,dev_020395,106.74.188.11,West Bengal,low_risk
cust_004696,2026-05-02T00:00:00,835.46,card,dev_007169,103.191.64.135,Rajasthan,low_risk
cust_004697,2025-05-31T00:00:00,832.67,netbanking,dev_010907,103.206.170.149,Kerala,low_risk
cust_004698,2026-04-19T00:00:00,271.43,upi,dev_001066,223.254.144.6,Karnataka,low_risk
cust_004699,2025-08-27T00:00:00,299.12,upi,dev_011357,157.205.203.37,Delhi,high_risk
cust_004700,2025-05-03T00:00:00,1460.94,upi,dev_007531,157.135.123.139,Telangana,low_risk
cust_004701,2025-08-26T00:00:00,949.67,upi,dev_008405,117.89.215.247,Delhi,low_risk
cust_004702,2025-09-28T00:00:00,402.94,netbanking,dev_002552,223.141.114.47,Delhi,standard
cust_004703,2025-11-04T00:00:00,542.06,upi,dev_003973,103.253.158.245,Karnataka,high_risk
cust_004704,2026-03-22T00:00:00,821.61,card,dev_011429,122.153.233.62,Rajasthan,low_risk
cust_004705,2025-06-26T00:00:00,591.54,upi,dev_000773,223.31.218.128,Delhi,low_risk
cust_004706,2026-04-30T00:00:00,4244.12,upi,dev_021124,106.214.84.112,Uttar Pradesh,low_risk
cust_004707,2026-03-19T00:00:00,750.14,upi,dev_020409,106.46.71.237,Kerala,low_risk
cust_004708,2025-07-28T00:00:00,743.65,upi,dev_002929,117.211.49.215,Delhi,low_risk
cust_004709,2026-04-29T00:00:00,825.24,card,dev_017572,103.144.64.228,Telangana,standard
cust_004710,2025-11-25T00:00:00,936.73,upi,dev_004677,122.43.42.211,West Bengal,low_risk
cust_004711,2025-10-24T00:00:00,389.86,upi,dev_007072,182.198.43.205,Uttar Pradesh,low_risk
cust_004712,2026-04-20T00:00:00,504.0,card,dev_006876,117.180.245.159,Maharashtra,low_risk
cust_004713,2026-01-05T00:00:00,1014.15,card,dev_000166,157.238.19.112,West Bengal,standard
cust_004714,2025-05-27T00:00:00,1267.48,card,dev_019202,103.113.7.42,Uttar Pradesh,low_risk
cust_004715,2026-05-04T00:00:00,840.15,upi,dev_010418,223.82.16.121,Delhi,low_risk
cust_004716,2026-01-15T00:00:00,166.26,card,dev_004410,49.21.18.150,Tamil Nadu,low_risk
cust_004717,2025-07-03T00:00:00,1017.57,card,dev_011044,157.186.183.171,Tamil Nadu,standard
cust_004718,2026-01-15T00:00:00,1016.31,upi,dev_019135,49.82.94.244,Delhi,low_risk
cust_004719,2025-06-16T00:00:00,584.13,card,dev_013799,106.42.159.215,West Bengal,low_risk
cust_004720,2025-07-24T00:00:00,434.92,upi,dev_002974,122.53.52.8,Karnataka,low_risk
cust_004721,2025-09-10T00:00:00,1592.03,card,dev_000476,157.205.171.194,Maharashtra,low_risk
cust_004722,2026-04-28T00:00:00,532.6,card,dev_014388,103.91.243.217,Tamil Nadu,standard
cust_004723,2026-02-01T00:00:00,1688.63,netbanking,dev_001768,157.205.194.185,Gujarat,low_risk
cust_004724,2025-12-24T00:00:00,331.02,upi,dev_021890,103.173.38.76,West Bengal,low_risk
cust_004725,2025-06-09T00:00:00,629.0,upi,dev_001037,157.200.239.225,Rajasthan,low_risk
cust_004726,2025-12-23T00:00:00,2791.25,card,dev_021002,182.247.59.169,Telangana,standard
cust_004727,2025-10-30T00:00:00,5368.83,card,dev_000941,49.86.189.1,Kerala,low_risk
cust_004728,2026-03-02T00:00:00,533.05,upi,dev_011408,103.179.71.74,Telangana,standard
cust_004729,2025-12-26T00:00:00,642.69,upi,dev_002525,103.32.26.140,Telangana,low_risk
cust_004730,2025-09-25T00:00:00,1434.79,card,dev_003883,122.91.203.53,Delhi,low_risk
cust_004731,2026-03-01T00:00:00,377.95,card,dev_013357,182.147.253.251,Kerala,low_risk
cust_004732,2026-03-06T00:00:00,432.11,upi,dev_003100,117.232.73.179,Gujarat,standard
cust_004733,2026-01-24T00:00:00,375.77,card,dev_002439,223.254.177.126,Maharashtra,low_risk
cust_004734,2026-05-05T00:00:00,2130.61,upi,dev_002636,49.44.150.188,Uttar Pradesh,low_risk
cust_004735,2026-03-15T00:00:00,589.58,upi,dev_009468,223.3.116.114,Telangana,low_risk
cust_004736,2025-07-24T00:00:00,560.78,upi,dev_013294,103.231.56.173,Delhi,low_risk
cust_004737,2026-03-12T00:00:00,732.9,upi,dev_016666,122.76.227.93,Karnataka,low_risk
cust_004738,2025-10-07T00:00:00,500.94,upi,dev_014564,182.175.95.1,Telangana,low_risk
cust_004739,2025-12-04T00:00:00,629.02,upi,dev_006722,182.200.5.66,Uttar Pradesh,low_risk
cust_004740,2025-12-05T00:00:00,883.7,card,dev_020427,182.177.144.169,Karnataka,low_risk
cust_004741,2026-05-10T00:00:00,155.75,card,dev_021915,122.56.19.120,Uttar Pradesh,low_risk
cust_004742,2025-08-03T00:00:00,389.57,card,dev_005037,49.100.152.119,West Bengal,low_risk
cust_004743,2026-02-16T00:00:00,906.63,upi,dev_006143,157.209.169.181,Delhi,low_risk
cust_004744,2025-05-26T00:00:00,507.24,card,dev_005766,223.117.214.189,Gujarat,low_risk
cust_004745,2026-01-10T00:00:00,736.44,upi,dev_013893,182.4.74.61,Rajasthan,standard
cust_004746,2026-03-31T00:00:00,279.03,upi,dev_013499,157.30.124.78,Rajasthan,low_risk
cust_004747,2026-02-22T00:00:00,290.86,card,dev_015878,117.97.61.148,West Bengal,low_risk
cust_004748,2025-09-06T00:00:00,416.1,card,dev_011010,117.29.136.7,Tamil Nadu,low_risk
cust_004749,2026-03-15T00:00:00,624.11,card,dev_016117,49.3.157.21,Telangana,low_risk
cust_004750,2025-06-04T00:00:00,581.24,netbanking,dev_017910,182.103.95.192,Karnataka,standard
cust_004751,2025-12-29T00:00:00,406.28,card,dev_005713,106.54.103.47,Maharashtra,low_risk
cust_004752,2026-05-11T00:00:00,1247.49,upi,dev_001506,157.31.175.207,Tamil Nadu,standard
cust_004753,2026-01-31T00:00:00,466.02,card,dev_021497,157.212.90.184,Uttar Pradesh,standard
cust_004754,2025-12-04T00:00:00,394.92,card,dev_002340,223.83.113.234,West Bengal,low_risk
cust_004755,2026-01-12T00:00:00,304.16,upi,dev_003446,223.162.210.221,Kerala,low_risk
cust_004756,2025-08-11T00:00:00,810.82,card,dev_002198,223.179.183.242,Uttar Pradesh,low_risk
cust_004757,2025-08-29T00:00:00,813.44,upi,dev_002071,103.42.216.157,Karnataka,low_risk
cust_004758,2026-02-28T00:00:00,1787.11,upi,dev_013458,49.32.78.25,Karnataka,low_risk
cust_004759,2026-03-28T00:00:00,475.51,card,dev_019452,49.11.229.208,West Bengal,low_risk
cust_004760,2026-02-22T00:00:00,767.22,upi,dev_003859,122.250.153.113,Kerala,low_risk
cust_004761,2025-06-09T00:00:00,2175.87,card,dev_010390,117.95.30.230,Uttar Pradesh,low_risk
cust_004762,2026-03-09T00:00:00,750.23,upi,dev_013694,117.201.166.2,Tamil Nadu,low_risk
cust_004763,2026-04-24T00:00:00,550.1,card,dev_002890,223.46.2.175,Telangana,low_risk
cust_004764,2025-10-16T00:00:00,592.05,upi,dev_009357,49.154.51.185,Uttar Pradesh,low_risk
cust_004765,2025-10-01T00:00:00,1709.94,card,dev_010216,157.186.240.47,Maharashtra,standard
cust_004766,2025-09-23T00:00:00,1342.54,netbanking,dev_006950,117.101.215.135,Telangana,standard
cust_004767,2025-11-27T00:00:00,179.68,upi,dev_012227,106.169.57.154,Maharashtra,low_risk
cust_004768,2026-01-16T00:00:00,930.47,card,dev_004894,103.240.180.230,Tamil Nadu,low_risk
cust_004769,2026-04-10T00:00:00,497.48,upi,dev_007335,106.251.96.40,Gujarat,low_risk
cust_004770,2025-07-19T00:00:00,861.72,card,dev_015624,49.145.211.170,Rajasthan,low_risk
cust_004771,2025-11-20T00:00:00,677.61,upi,dev_008244,117.108.234.182,Karnataka,standard
cust_004772,2026-03-31T00:00:00,831.34,netbanking,dev_015807,49.92.147.19,Karnataka,low_risk
cust_004773,2025-09-20T00:00:00,410.72,upi,dev_001881,122.152.225.247,Uttar Pradesh,standard
cust_004774,2025-06-20T00:00:00,202.24,card,dev_005253,157.73.14.8,Kerala,low_risk
cust_004775,2025-05-03T00:00:00,114.03,upi,dev_001536,49.187.72.53,Delhi,low_risk
cust_004776,2026-02-15T00:00:00,211.8,upi,dev_007714,182.127.253.34,West Bengal,low_risk
cust_004777,2025-08-27T00:00:00,2021.78,card,dev_017671,157.16.172.31,Delhi,low_risk
cust_004778,2025-12-04T00:00:00,1776.17,upi,dev_001346,122.218.182.99,Maharashtra,low_risk
cust_004779,2025-11-21T00:00:00,1650.52,upi,dev_018009,223.90.245.104,Tamil Nadu,high_risk
cust_004780,2025-11-24T00:00:00,165.75,netbanking,dev_006301,49.193.36.98,Telangana,low_risk
cust_004781,2025-06-05T00:00:00,1270.98,card,dev_010032,223.78.178.19,Delhi,low_risk
cust_004782,2025-08-26T00:00:00,1057.68,card,dev_020491,157.8.102.25,Uttar Pradesh,low_risk
cust_004783,2025-10-13T00:00:00,259.67,card,dev_009872,103.56.99.160,Karnataka,low_risk
cust_004784,2026-04-12T00:00:00,1617.84,card,dev_018156,223.83.20.135,Rajasthan,low_risk
cust_004785,2025-11-07T00:00:00,850.81,upi,dev_009310,106.236.46.241,Uttar Pradesh,low_risk
cust_004786,2025-12-10T00:00:00,2758.31,upi,dev_021324,106.25.114.206,Tamil Nadu,low_risk
cust_004787,2026-04-30T00:00:00,1868.56,card,dev_009662,106.216.199.153,Delhi,low_risk
cust_004788,2025-11-14T00:00:00,259.83,card,dev_015759,103.84.128.119,Tamil Nadu,low_risk
cust_004789,2025-06-05T00:00:00,652.11,card,dev_002102,103.97.21.90,Karnataka,low_risk
cust_004790,2025-08-12T00:00:00,797.9,upi,dev_014443,223.146.44.182,Kerala,standard
cust_004791,2025-12-04T00:00:00,632.43,upi,dev_021558,157.103.209.122,Gujarat,standard
cust_004792,2025-11-11T00:00:00,1996.13,upi,dev_011095,157.248.175.95,Gujarat,low_risk
cust_004793,2026-02-12T00:00:00,313.45,card,dev_020771,182.191.206.250,Rajasthan,low_risk
cust_004794,2025-08-02T00:00:00,771.33,upi,dev_009440,182.133.31.160,Telangana,low_risk
cust_004795,2025-08-17T00:00:00,303.74,card,dev_009845,106.59.252.250,Telangana,low_risk
cust_004796,2026-01-24T00:00:00,813.69,netbanking,dev_015467,223.46.213.35,Karnataka,high_risk
cust_004797,2026-05-06T00:00:00,682.27,upi,dev_010583,103.39.95.231,Maharashtra,low_risk
cust_004798,2026-03-08T00:00:00,1449.63,upi,dev_001901,49.74.10.149,West Bengal,low_risk
cust_004799,2025-07-17T00:00:00,3050.76,netbanking,dev_005037,117.165.122.23,Tamil Nadu,low_risk
cust_004800,2025-07-15T00:00:00,306.51,upi,dev_010645,157.209.53.7,Rajasthan,low_risk
cust_004801,2026-04-21T00:00:00,1481.44,upi,dev_001924,117.231.243.55,West Bengal,low_risk
cust_004802,2026-01-20T00:00:00,1718.34,card,dev_017341,106.103.75.185,Gujarat,low_risk
cust_004803,2025-11-27T00:00:00,177.02,card,dev_002064,49.137.234.108,Telangana,low_risk
cust_004804,2026-05-03T00:00:00,932.36,upi,dev_009031,106.139.240.35,Karnataka,low_risk
cust_004805,2025-10-03T00:00:00,2237.93,card,dev_012969,122.9.70.33,West Bengal,low_risk
cust_004806,2026-02-09T00:00:00,429.43,upi,dev_017542,103.162.17.248,Tamil Nadu,low_risk
cust_004807,2025-05-16T00:00:00,795.3,netbanking,dev_020879,106.154.23.212,Maharashtra,standard
cust_004808,2026-01-14T00:00:00,362.87,card,dev_000540,117.35.19.29,Kerala,low_risk
cust_004809,2026-05-21T00:00:00,592.41,upi,dev_015843,157.13.208.44,Maharashtra,standard
cust_004810,2025-08-16T00:00:00,1268.29,card,dev_013163,117.235.75.49,Karnataka,standard
cust_004811,2025-09-30T00:00:00,212.31,card,dev_003505,122.128.27.15,Gujarat,low_risk
cust_004812,2026-04-30T00:00:00,1144.48,card,dev_020830,106.20.55.16,Telangana,standard
cust_004813,2025-11-05T00:00:00,603.57,upi,dev_014881,122.170.111.175,Gujarat,low_risk
cust_004814,2025-10-08T00:00:00,723.93,card,dev_018557,157.88.144.221,Delhi,low_risk
cust_004815,2026-02-22T00:00:00,774.67,upi,dev_003791,157.248.175.192,West Bengal,low_risk
cust_004816,2025-08-23T00:00:00,1456.64,card,dev_009199,122.112.209.182,Kerala,low_risk
cust_004817,2026-03-01T00:00:00,2682.46,card,dev_018922,103.16.51.109,West Bengal,low_risk
cust_004818,2026-03-06T00:00:00,1147.61,upi,dev_002379,103.44.193.88,Tamil Nadu,low_risk
cust_004819,2025-10-08T00:00:00,1307.47,upi,dev_010086,157.186.86.180,Maharashtra,low_risk
cust_004820,2025-05-29T00:00:00,2511.77,upi,dev_014497,182.84.225.174,Uttar Pradesh,low_risk
cust_004821,2026-04-24T00:00:00,495.65,upi,dev_010213,223.149.138.151,Karnataka,standard
cust_004822,2026-04-30T00:00:00,1029.75,card,dev_019463,103.128.222.30,Uttar Pradesh,low_risk
cust_004823,2026-01-22T00:00:00,1186.45,upi,dev_006958,157.17.48.150,Tamil Nadu,low_risk
cust_004824,2026-02-05T00:00:00,1082.64,netbanking,dev_002299,122.229.20.71,Karnataka,low_risk
cust_004825,2026-02-04T00:00:00,1239.54,card,dev_017101,223.132.109.203,Uttar Pradesh,low_risk
cust_004826,2026-02-03T00:00:00,9468.29,upi,dev_003738,106.22.189.180,West Bengal,low_risk
cust_004827,2025-07-24T00:00:00,171.85,upi,dev_002980,103.56.35.91,Delhi,standard
cust_004828,2025-05-12T00:00:00,1229.83,card,dev_010062,157.206.179.194,Tamil Nadu,standard
cust_004829,2025-07-21T00:00:00,429.12,upi,dev_018639,106.31.83.177,Kerala,low_risk
cust_004830,2025-08-20T00:00:00,1050.97,netbanking,dev_018242,182.184.21.72,Kerala,standard
cust_004831,2025-12-13T00:00:00,485.29,upi,dev_011951,106.220.142.69,Kerala,standard
cust_004832,2026-04-25T00:00:00,512.13,card,dev_007471,117.160.237.246,West Bengal,low_risk
cust_004833,2025-04-29T00:00:00,2529.3,upi,dev_010636,106.38.202.23,Maharashtra,low_risk
cust_004834,2025-09-28T00:00:00,1568.55,netbanking,dev_013239,106.174.115.32,Rajasthan,standard
cust_004835,2025-10-16T00:00:00,813.98,netbanking,dev_021199,103.197.62.82,Uttar Pradesh,low_risk
cust_004836,2025-11-25T00:00:00,188.85,upi,dev_011711,103.23.12.86,Uttar Pradesh,low_risk
cust_004837,2026-03-03T00:00:00,1235.38,upi,dev_014642,157.123.120.118,Uttar Pradesh,low_risk
cust_004838,2025-08-02T00:00:00,1549.19,upi,dev_007010,117.210.184.79,Rajasthan,low_risk
cust_004839,2026-05-14T00:00:00,350.92,card,dev_007287,182.85.125.119,Uttar Pradesh,standard
cust_004840,2026-03-13T00:00:00,2507.95,card,dev_001253,223.64.176.75,Telangana,standard
cust_004841,2025-05-26T00:00:00,579.63,netbanking,dev_011462,157.166.240.224,Maharashtra,low_risk
cust_004842,2025-08-03T00:00:00,544.78,card,dev_001857,117.163.110.197,Rajasthan,low_risk
cust_004843,2025-05-17T00:00:00,688.31,card,dev_002866,103.68.28.84,Rajasthan,standard
cust_004844,2026-03-21T00:00:00,3105.21,upi,dev_006753,223.69.134.231,Rajasthan,low_risk
cust_004845,2026-04-30T00:00:00,235.61,card,dev_015288,103.168.40.153,Gujarat,standard
cust_004846,2025-11-07T00:00:00,535.7,upi,dev_005754,182.158.6.218,West Bengal,standard
cust_004847,2025-06-01T00:00:00,1371.19,netbanking,dev_011305,117.52.49.102,Delhi,standard
cust_004848,2026-04-06T00:00:00,1164.94,upi,dev_006181,223.153.129.168,Uttar Pradesh,low_risk
cust_004849,2025-05-17T00:00:00,301.64,card,dev_013085,223.191.114.217,Maharashtra,low_risk
cust_004850,2025-05-10T00:00:00,388.97,upi,dev_013744,49.4.209.23,Maharashtra,low_risk
cust_004851,2025-07-10T00:00:00,724.51,card,dev_021717,182.138.125.101,Karnataka,low_risk
cust_004852,2025-12-29T00:00:00,1182.13,upi,dev_014364,122.218.217.182,Delhi,low_risk
cust_004853,2026-01-15T00:00:00,2790.81,upi,dev_015331,223.5.153.114,Rajasthan,standard
cust_004854,2026-03-06T00:00:00,803.54,upi,dev_016469,103.40.161.21,Delhi,low_risk
cust_004855,2026-03-31T00:00:00,1345.7,upi,dev_004364,117.120.97.19,Kerala,standard
cust_004856,2025-09-30T00:00:00,142.45,netbanking,dev_021930,122.109.102.50,Karnataka,low_risk
cust_004857,2026-04-09T00:00:00,393.91,upi,dev_003745,117.182.214.81,West Bengal,low_risk
cust_004858,2025-06-22T00:00:00,629.63,card,dev_003850,103.197.116.176,Rajasthan,low_risk
cust_004859,2025-05-21T00:00:00,381.19,upi,dev_022000,223.154.11.158,Gujarat,low_risk
cust_004860,2025-11-19T00:00:00,1242.54,card,dev_002381,223.186.202.79,Delhi,high_risk
cust_004861,2025-07-17T00:00:00,617.23,upi,dev_010019,117.177.149.49,Delhi,standard
cust_004862,2025-06-27T00:00:00,106.58,card,dev_007230,106.157.246.68,Maharashtra,high_risk
cust_004863,2025-10-19T00:00:00,321.82,upi,dev_015351,157.147.201.91,West Bengal,low_risk
cust_004864,2026-04-21T00:00:00,585.27,netbanking,dev_008699,103.71.101.46,Maharashtra,low_risk
cust_004865,2025-05-19T00:00:00,224.52,upi,dev_008887,122.194.219.77,Maharashtra,standard
